Date,HargaJual,HargaBeli,Inflasi,HargaMinyak,KursJual,KursBeli,Tanggal,Bulan,Tahun
2/5/2021,822000,921000,1.68,63.58,14132.0,13992.0,2.0,5.0,2021.0
1/5/2021,822000,921000,1.68,63.58,14015.0,13875.0,1.0,5.0,2021.0
30/04/2021,823000,922000,1.42,63.58,14540.0,14396.0,30.0,4.0,2021.0
29/04/2021,832000,931000,1.42,65.01,14583.0,14437.0,29.0,4.0,2021.0
28/04/2021,825000,926000,1.42,63.86,14569.0,14425.0,28.0,4.0,2021.0
27/04/2021,829000,930000,1.42,62.94,14561.0,14417.0,27.0,4.0,2021.0
26/04/2021,831000,933000,1.42,61.91,14621.0,14475.0,26.0,4.0,2021.0
25/04/2021,831000,933000,1.42,62.14,14603.0,14457.0,25.0,4.0,2021.0
24/04/2021,831000,933000,1.42,62.14,14603.0,14457.0,24.0,4.0,2021.0
23/04/2021,833000,935000,1.42,62.14,14603.0,14457.0,23.0,4.0,2021.0
22/04/2021,838000,940000,1.42,61.43,14622.0,14476.0,22.0,4.0,2021.0
21/04/2021,828000,932000,1.42,61.35,14581.0,14435.0,21.0,4.0,2021.0
20/04/2021,829000,933000,1.42,62.44,14641.0,14495.0,20.0,4.0,2021.0
19/04/2021,835000,939000,1.42,63.38,14665.0,14519.0,19.0,4.0,2021.0
18/04/2021,832000,937000,1.42,63.13,14719.0,14573.0,18.0,4.0,2021.0
17/04/2021,832000,937000,1.42,63.13,14719.0,14573.0,17.0,4.0,2021.0
16/04/2021,830000,935000,1.42,63.13,14719.0,14573.0,16.0,4.0,2021.0
15/04/2021,817000,925000,1.42,63.46,14706.0,14560.0,15.0,4.0,2021.0
14/04/2021,822000,930000,1.42,63.15,14721.0,14575.0,14.0,4.0,2021.0
13/04/2021,814000,924000,1.42,60.18,14704.0,14558.0,13.0,4.0,2021.0
12/4/2021,816000,926000,1.42,59.7,14368.0,14226.0,12.0,4.0,2021.0
11/4/2021,817000,927000,1.42,59.32,14368.0,14226.0,11.0,4.0,2021.0
10/4/2021,817000,927000,1.42,59.32,14368.0,14226.0,10.0,4.0,2021.0
9/4/2021,821000,931000,1.42,59.32,14368.0,14226.0,9.0,4.0,2021.0
8/4/2021,810000,922000,1.42,59.6,14368.0,14226.0,8.0,4.0,2021.0
7/4/2021,812000,924000,1.42,59.77,14368.0,14226.0,7.0,4.0,2021.0
6/4/2021,808000,920000,1.42,59.33,14368.0,14226.0,6.0,4.0,2021.0
5/4/2021,809000,921000,1.42,58.65,14539.0,14395.0,5.0,4.0,2021.0
4/4/2021,810000,922000,1.42,61.45,14371.0,14228.0,4.0,4.0,2021.0
3/4/2021,810000,922000,1.42,61.45,14371.0,14228.0,3.0,4.0,2021.0
2/4/2021,810000,922000,1.42,61.45,14106.0,13966.0,2.0,4.0,2021.0
1/4/2021,799000,913000,1.42,61.45,13973.0,13833.0,1.0,4.0,2021.0
31/03/2021,784000,903000,1.37,59.16,14645.0,14499.0,31.0,3.0,2021.0
30/03/2021,794000,911000,1.37,60.55,14553.0,14409.0,30.0,3.0,2021.0
29/03/2021,804000,921000,1.37,61.56,14506.0,14362.0,29.0,3.0,2021.0
28/03/2021,804000,922000,1.37,60.97,14518.0,14374.0,28.0,3.0,2021.0
27/03/2021,804000,922000,1.37,60.97,14518.0,14374.0,27.0,3.0,2021.0
26/03/2021,803000,921000,1.37,60.97,14518.0,14374.0,26.0,3.0,2021.0
25/03/2021,805000,924000,1.37,58.56,14536.0,14392.0,25.0,3.0,2021.0
24/03/2021,800000,921000,1.37,61.18,14527.0,14383.0,24.0,3.0,2021.0
23/03/2021,808000,929000,1.37,57.76,14493.0,14349.0,23.0,3.0,2021.0
22/03/2021,808000,931000,1.37,61.55,14528.0,14384.0,22.0,3.0,2021.0
21/03/2021,810000,934000,1.37,61.42,14548.0,14404.0,21.0,3.0,2021.0
20/03/2021,810000,934000,1.37,61.42,14548.0,14404.0,20.0,3.0,2021.0
19/03/2021,802000,925000,1.37,61.42,14548.0,14404.0,19.0,3.0,2021.0
18/03/2021,812000,935000,1.37,60.0,14484.0,14340.0,18.0,3.0,2021.0
17/03/2021,801000,927000,1.37,64.6,14531.0,14387.0,17.0,3.0,2021.0
16/03/2021,801000,927000,1.37,64.8,14496.0,14352.0,16.0,3.0,2021.0
15/03/2021,796000,924000,1.37,65.39,14490.0,14346.0,15.0,3.0,2021.0
14/03/2021,797000,926000,1.37,65.61,14347.0,14205.0,14.0,3.0,2021.0
13/03/2021,797000,926000,1.37,65.61,14347.0,14205.0,13.0,3.0,2021.0
12/3/2021,799000,929000,1.37,65.61,14347.0,14205.0,12.0,3.0,2021.0
11/3/2021,800000,930000,1.37,66.02,14347.0,14205.0,11.0,3.0,2021.0
10/3/2021,798000,930000,1.37,64.44,14347.0,14205.0,10.0,3.0,2021.0
9/3/2021,778000,915000,1.37,64.01,14347.0,14205.0,9.0,3.0,2021.0
8/3/2021,787000,924000,1.37,65.05,14347.0,14205.0,8.0,3.0,2021.0
7/3/2021,785000,923000,1.37,66.09,14347.0,14205.0,7.0,3.0,2021.0
6/3/2021,785000,923000,1.37,66.09,14347.0,14205.0,6.0,3.0,2021.0
5/3/2021,777000,918000,1.37,66.09,14525.0,14381.0,5.0,3.0,2021.0
4/3/2021,788000,923000,1.37,63.83,14406.0,14262.0,4.0,3.0,2021.0
3/3/2021,798000,928000,1.37,61.28,14406.0,14262.0,3.0,3.0,2021.0
2/3/2021,792000,923000,1.37,59.75,14087.0,13947.0,2.0,3.0,2021.0
1/3/2021,796000,923000,1.37,60.64,14300.0,14158.0,1.0,3.0,2021.0
28/02/2021,794000,917000,1.38,61.5,14300.0,14158.0,28.0,2.0,2021.0
27/02/2021,794000,917000,1.38,61.5,14300.0,14158.0,27.0,2.0,2021.0
26/02/2021,802000,922000,1.38,61.5,14300.0,14158.0,26.0,2.0,2021.0
25/02/2021,814000,934000,1.38,63.53,14175.0,14033.0,25.0,2.0,2021.0
24/02/2021,818000,938000,1.38,63.22,14159.0,14019.0,24.0,2.0,2021.0
23/02/2021,818000,938000,1.38,61.67,14197.0,14055.0,23.0,2.0,2021.0
22/02/2021,807000,930000,1.38,61.49,14168.0,14028.0,22.0,2.0,2021.0
21/02/2021,807000,930000,1.38,59.24,14155.0,14015.0,21.0,2.0,2021.0
20/02/2021,807000,930000,1.38,59.24,14155.0,14015.0,20.0,2.0,2021.0
19/02/2021,798000,923000,1.38,59.24,14155.0,14015.0,19.0,2.0,2021.0
18/02/2021,800000,925000,1.38,60.52,14129.0,13989.0,18.0,2.0,2021.0
17/02/2021,796000,922000,1.38,61.14,14089.0,13949.0,17.0,2.0,2021.0
16/02/2021,815000,935000,1.38,60.05,13944.0,13806.0,16.0,2.0,2021.0
15/02/2021,820000,940000,1.38,60.09,14016.0,13876.0,15.0,2.0,2021.0
14/02/2021,820000,940000,1.38,60.37,14612.0,14466.0,14.0,2.0,2021.0
13/02/2021,820000,940000,1.38,59.47,14612.0,14466.0,13.0,2.0,2021.0
12/2/2021,825000,945000,1.38,59.47,14612.0,14466.0,12.0,2.0,2021.0
11/2/2021,825000,945000,1.38,58.24,14612.0,14466.0,11.0,2.0,2021.0
10/2/2021,825000,945000,1.38,58.68,14612.0,14466.0,10.0,2.0,2021.0
9/2/2021,823000,943000,1.38,58.36,14612.0,14466.0,9.0,2.0,2021.0
8/2/2021,819000,940000,1.38,57.97,14612.0,14466.0,8.0,2.0,2021.0
7/2/2021,820000,940000,1.38,56.85,14612.0,14466.0,7.0,2.0,2021.0
6/2/2021,820000,940000,1.38,56.85,14363.0,14221.0,6.0,2.0,2021.0
5/2/2021,810000,930000,1.38,56.85,14650.0,14504.0,5.0,2.0,2021.0
4/2/2021,826000,943000,1.38,56.23,14650.0,14504.0,4.0,2.0,2021.0
3/2/2021,830000,947000,1.38,55.69,14379.0,14235.0,3.0,2.0,2021.0
2/2/2021,837000,954000,1.38,54.76,14114.0,13974.0,2.0,2.0,2021.0
1/2/2021,838000,955000,1.38,53.55,14154.0,14014.0,1.0,2.0,2021.0
31/01/2021,836000,954000,1.55,52.2,14154.0,14014.0,31.0,1.0,2021.0
30/01/2021,836000,954000,1.55,52.2,14154.0,14014.0,30.0,1.0,2021.0
29/01/2021,836000,954000,1.55,52.2,14154.0,14014.0,29.0,1.0,2021.0
28/01/2021,833000,952000,1.55,52.34,14190.0,14048.0,28.0,1.0,2021.0
27/01/2021,837000,956000,1.55,52.85,14161.0,14021.0,27.0,1.0,2021.0
26/01/2021,839000,958000,1.55,52.61,14156.0,14016.0,26.0,1.0,2021.0
25/01/2021,839000,958000,1.55,52.77,14152.0,14012.0,25.0,1.0,2021.0
24/01/2021,838000,957000,1.55,52.27,14124.0,13984.0,24.0,1.0,2021.0
23/01/2021,838000,957000,1.55,52.27,14124.0,13984.0,23.0,1.0,2021.0
22/01/2021,842000,961000,1.55,52.27,14124.0,13984.0,22.0,1.0,2021.0
21/01/2021,844000,963000,1.55,53.13,14109.0,13969.0,21.0,1.0,2021.0
20/01/2021,833000,954000,1.55,53.24,14135.0,13995.0,20.0,1.0,2021.0
19/01/2021,831000,952000,1.55,52.98,14156.0,14016.0,19.0,1.0,2021.0
18/01/2021,821000,944000,1.55,52.36,14150.0,14010.0,18.0,1.0,2021.0
17/01/2021,828000,948000,1.55,52.2,14138.0,13998.0,17.0,1.0,2021.0
16/01/2021,828000,948000,1.55,52.36,14138.0,13998.0,16.0,1.0,2021.0
15/01/2021,838000,956000,1.55,52.36,14138.0,13998.0,15.0,1.0,2021.0
14/01/2021,837000,955000,1.55,53.57,14190.0,14048.0,14.0,1.0,2021.0
13/01/2021,849000,965000,1.55,52.91,14180.0,14038.0,13.0,1.0,2021.0
12/1/2021,839000,957000,1.55,53.21,14615.0,14469.0,12.0,1.0,2021.0
11/1/2021,833000,952000,1.55,52.25,14615.0,14469.0,11.0,1.0,2021.0
10/1/2021,838000,954000,1.55,52.24,14615.0,14469.0,10.0,1.0,2021.0
9/1/2021,838000,954000,1.55,52.24,14615.0,14469.0,9.0,1.0,2021.0
8/1/2021,858000,969000,1.55,52.24,14615.0,14469.0,8.0,1.0,2021.0
7/1/2021,861000,971000,1.55,50.83,14615.0,14469.0,7.0,1.0,2021.0
6/1/2021,873000,981000,1.55,50.63,14382.0,14238.0,6.0,1.0,2021.0
5/1/2021,866000,975000,1.55,49.93,14650.0,14504.0,5.0,1.0,2021.0
4/1/2021,866000,975000,1.55,47.62,14650.0,14504.0,4.0,1.0,2021.0
3/1/2021,860000,969000,1.55,48.52,14372.0,14229.0,3.0,1.0,2021.0
2/1/2021,860000,969000,1.55,48.52,14112.0,13972.0,2.0,1.0,2021.0
1/1/2021,855000,965000,1.55,48.52,14176.0,14034.0,1.0,1.0,2021.0
31/12/2020,855000,965000,1.68,48.52,14176.0,14034.0,31.0,12.0,2020.0
30/12/2020,855000,965000,1.68,48.4,14176.0,14034.0,30.0,12.0,2020.0
29/12/2020,856000,967000,1.68,48.0,14240.0,14098.0,29.0,12.0,2020.0
28/12/2020,866000,977000,1.68,47.62,14255.0,14113.0,28.0,12.0,2020.0
27/12/2020,861000,973000,1.68,48.23,14353.0,14211.0,27.0,12.0,2020.0
26/12/2020,861000,973000,1.68,48.23,14353.0,14211.0,26.0,12.0,2020.0
25/12/2020,861000,973000,1.68,48.23,14353.0,14211.0,25.0,12.0,2020.0
24/12/2020,859000,971000,1.68,48.23,14353.0,14211.0,24.0,12.0,2020.0
23/12/2020,852000,966000,1.68,48.12,14353.0,14211.0,23.0,12.0,2020.0
22/12/2020,856000,970000,1.68,47.02,14289.0,14147.0,22.0,12.0,2020.0
21/12/2020,862000,976000,1.68,47.74,14251.0,14109.0,21.0,12.0,2020.0
20/12/2020,854000,970000,1.68,49.1,14217.0,14075.0,20.0,12.0,2020.0
19/12/2020,854000,970000,1.68,49.1,14217.0,14075.0,19.0,12.0,2020.0
18/12/2020,855000,972000,1.68,49.1,14217.0,14075.0,18.0,12.0,2020.0
17/12/2020,846000,965000,1.68,48.36,14223.0,14081.0,17.0,12.0,2020.0
16/12/2020,843000,962000,1.68,47.82,14222.0,14080.0,16.0,12.0,2020.0
15/12/2020,831000,951000,1.68,47.62,14242.0,14100.0,15.0,12.0,2020.0
14/12/2020,832000,952000,1.68,46.99,14229.0,14087.0,14.0,12.0,2020.0
13/12/2020,834000,954000,1.68,46.57,14258.0,14116.0,13.0,12.0,2020.0
12/12/2020,834000,954000,1.68,46.57,14258.0,14116.0,12.0,12.0,2020.0
11/12/2020,834000,954000,1.68,46.57,14258.0,14116.0,11.0,12.0,2020.0
10/12/2020,836000,956000,1.68,46.78,14820.0,14672.0,10.0,12.0,2020.0
9/12/2020,846000,966000,1.68,45.52,14851.0,14703.0,9.0,12.0,2020.0
8/12/2020,846000,966000,1.68,45.6,14851.0,14703.0,8.0,12.0,2020.0
7/12/2020,837000,959000,1.68,45.76,14328.0,14186.0,7.0,12.0,2020.0
6/12/2020,837000,960000,1.68,46.26,14328.0,14186.0,6.0,12.0,2020.0
5/12/2020,837000,960000,1.68,46.26,15053.0,14903.0,5.0,12.0,2020.0
4/12/2020,838000,961000,1.68,46.26,14562.0,14418.0,4.0,12.0,2020.0
3/12/2020,832000,957000,1.68,45.64,14562.0,14418.0,3.0,12.0,2020.0
2/12/2020,825000,952000,1.68,45.28,13727.0,13591.0,2.0,12.0,2020.0
1/12/2020,811000,938000,1.68,44.55,14199.0,14057.0,1.0,12.0,2020.0
30/11/2020,816000,942000,1.59,45.34,14199.0,14057.0,30.0,11.0,2020.0
29/11/2020,816000,942000,1.59,45.53,14216.0,14074.0,29.0,11.0,2020.0
28/11/2020,816000,942000,1.59,45.53,14216.0,14074.0,28.0,11.0,2020.0
27/11/2020,826000,951000,1.59,45.53,14216.0,14074.0,27.0,11.0,2020.0
26/11/2020,829000,953000,1.59,44.98,14201.0,14059.0,26.0,11.0,2020.0
25/11/2020,829000,953000,1.59,45.71,14240.0,14098.0,25.0,11.0,2020.0
24/11/2020,839000,961000,1.59,44.91,14267.0,14125.0,24.0,11.0,2020.0
23/11/2020,856000,977000,1.59,43.06,14235.0,14093.0,23.0,11.0,2020.0
22/11/2020,855000,977000,1.59,42.15,14299.0,14157.0,22.0,11.0,2020.0
21/11/2020,855000,977000,1.59,42.15,14299.0,14157.0,21.0,11.0,2020.0
20/11/2020,850000,973000,1.59,42.15,14299.0,14157.0,20.0,11.0,2020.0
19/11/2020,850000,973000,1.59,41.74,14238.0,14096.0,19.0,11.0,2020.0
18/11/2020,853000,975000,1.59,41.82,14189.0,14047.0,18.0,11.0,2020.0
17/11/2020,859000,980000,1.59,41.43,14143.0,14003.0,17.0,11.0,2020.0
16/11/2020,864000,985000,1.59,41.34,14210.0,14068.0,16.0,11.0,2020.0
15/11/2020,864000,985000,1.59,40.13,14293.0,14151.0,15.0,11.0,2020.0
14/11/2020,864000,985000,1.59,40.13,14293.0,14151.0,14.0,11.0,2020.0
13/11/2020,858000,978000,1.59,40.13,14293.0,14151.0,13.0,11.0,2020.0
12/11/2020,850000,968000,1.59,41.12,14173.0,14031.0,12.0,11.0,2020.0
11/11/2020,854000,970000,1.59,41.45,14146.0,14006.0,11.0,11.0,2020.0
10/11/2020,857000,972000,1.59,41.36,15054.0,14904.0,10.0,11.0,2020.0
9/11/2020,899000,1006000,1.59,40.29,15054.0,14904.0,9.0,11.0,2020.0
8/11/2020,897000,1004000,1.59,37.14,14802.0,14654.0,8.0,11.0,2020.0
7/11/2020,897000,1004000,1.59,37.14,14084.0,13944.0,7.0,11.0,2020.0
6/11/2020,902000,1009000,1.59,37.14,14084.0,13944.0,6.0,11.0,2020.0
5/11/2020,892000,1000000,1.59,38.79,15011.0,14861.0,5.0,11.0,2020.0
4/11/2020,896000,1004000,1.59,39.15,14395.0,14251.0,4.0,11.0,2020.0
3/11/2020,896000,1004000,1.59,37.66,14395.0,14251.0,3.0,11.0,2020.0
2/11/2020,885000,994000,1.59,36.81,13754.0,13618.0,2.0,11.0,2020.0
1/11/2020,888000,996000,1.59,35.79,14763.0,14617.0,1.0,11.0,2020.0
31/10/2020,888000,996000,1.44,35.79,14763.0,14617.0,31.0,10.0,2020.0
30/10/2020,884000,992000,1.44,35.79,14763.0,14617.0,30.0,10.0,2020.0
29/10/2020,887000,995000,1.44,36.17,14763.0,14617.0,29.0,10.0,2020.0
28/10/2020,899000,1007000,1.44,37.39,14763.0,14617.0,28.0,10.0,2020.0
27/10/2020,899000,1007000,1.44,39.57,14763.0,14617.0,27.0,10.0,2020.0
26/10/2020,899000,1007000,1.44,38.56,14770.0,14624.0,26.0,10.0,2020.0
25/10/2020,900000,1008000,1.44,39.85,14812.0,14664.0,25.0,10.0,2020.0
24/10/2020,900000,1008000,1.44,39.85,14812.0,14664.0,24.0,10.0,2020.0
23/10/2020,899000,1007000,1.44,39.85,14812.0,14664.0,23.0,10.0,2020.0
22/10/2020,905000,1011000,1.44,40.64,14770.0,14624.0,22.0,10.0,2020.0
21/10/2020,906000,1012000,1.44,40.03,14731.0,14585.0,21.0,10.0,2020.0
20/10/2020,901000,1008000,1.44,41.46,14803.0,14655.0,20.0,10.0,2020.0
19/10/2020,901000,1008000,1.44,40.83,14815.0,14667.0,19.0,10.0,2020.0
18/10/2020,902000,1008000,1.44,40.88,14840.0,14692.0,18.0,10.0,2020.0
17/10/2020,902000,1008000,1.44,40.88,14840.0,14692.0,17.0,10.0,2020.0
16/10/2020,904000,1011000,1.44,40.88,14840.0,14692.0,16.0,10.0,2020.0
15/10/2020,902000,1009000,1.44,40.96,14834.0,14686.0,15.0,10.0,2020.0
14/10/2020,900000,1007000,1.44,41.04,14854.0,14706.0,14.0,10.0,2020.0
13/10/2020,909000,1015000,1.44,40.2,14867.0,14719.0,13.0,10.0,2020.0
12/10/2020,911000,1017000,1.44,39.43,14201.0,14059.0,12.0,10.0,2020.0
11/10/2020,913000,1019000,1.44,40.6,14085.0,13945.0,11.0,10.0,2020.0
10/10/2020,913000,1019000,1.44,40.6,14945.0,14797.0,10.0,10.0,2020.0
9/10/2020,898000,1007000,1.44,40.6,14945.0,14797.0,9.0,10.0,2020.0
8/10/2020,894000,1004000,1.44,41.19,14824.0,14676.0,8.0,10.0,2020.0
7/10/2020,889000,999000,1.44,39.95,14574.0,14429.0,7.0,10.0,2020.0
6/10/2020,912000,1017000,1.44,40.67,14153.0,14013.0,6.0,10.0,2020.0
5/10/2020,909000,1015000,1.44,39.22,14483.0,14339.0,5.0,10.0,2020.0
4/10/2020,908000,1014000,1.44,37.05,14483.0,14339.0,4.0,10.0,2020.0
3/10/2020,908000,1014000,1.44,37.05,14483.0,14339.0,3.0,10.0,2020.0
2/10/2020,908000,1015000,1.44,37.05,13777.0,13639.0,2.0,10.0,2020.0
1/10/2020,904000,1013000,1.44,38.72,13881.0,13743.0,1.0,10.0,2020.0
30/09/2020,907000,1016000,1.42,40.22,14993.0,14843.0,30.0,9.0,2020.0
29/09/2020,904000,1014000,1.42,39.29,14995.0,14845.0,29.0,9.0,2020.0
28/09/2020,894000,1006000,1.42,40.6,15034.0,14884.0,28.0,9.0,2020.0
27/09/2020,894000,1006000,1.42,40.25,15026.0,14876.0,27.0,9.0,2020.0
26/09/2020,894000,1006000,1.42,40.25,15026.0,14876.0,26.0,9.0,2020.0
25/09/2020,897000,1009000,1.42,40.25,15026.0,14876.0,25.0,9.0,2020.0
24/09/2020,890000,1002000,1.42,40.31,15024.0,14874.0,24.0,9.0,2020.0
23/09/2020,904000,1007000,1.42,39.93,14909.0,14761.0,23.0,9.0,2020.0
22/09/2020,907000,1009000,1.42,39.6,14856.0,14708.0,22.0,9.0,2020.0
21/09/2020,926000,1024000,1.42,39.31,14797.0,14649.0,21.0,9.0,2020.0
20/09/2020,925000,1023000,1.42,41.11,14842.0,14694.0,20.0,9.0,2020.0
19/09/2020,925000,1023000,1.42,41.11,14842.0,14694.0,19.0,9.0,2020.0
18/09/2020,932000,1030000,1.42,41.11,14842.0,14694.0,18.0,9.0,2020.0
17/09/2020,932000,1030000,1.42,40.97,14952.0,14804.0,17.0,9.0,2020.0
16/09/2020,932000,1030000,1.42,40.16,14918.0,14770.0,16.0,9.0,2020.0
15/09/2020,940000,1037000,1.42,38.28,14944.0,14796.0,15.0,9.0,2020.0
14/09/2020,933000,1031000,1.42,37.26,15049.0,14899.0,14.0,9.0,2020.0
13/09/2020,933000,1031000,1.42,37.33,14235.0,14093.0,13.0,9.0,2020.0
12/9/2020,933000,1031000,1.42,37.33,14235.0,14093.0,12.0,9.0,2020.0
11/9/2020,929000,1028000,1.42,37.33,14243.0,14101.0,11.0,9.0,2020.0
10/9/2020,927000,1027000,1.42,37.3,14811.0,14663.0,10.0,9.0,2020.0
9/9/2020,916000,1017000,1.42,38.05,14927.0,14779.0,9.0,9.0,2020.0
8/9/2020,914000,1015000,1.42,36.76,14518.0,14374.0,8.0,9.0,2020.0
7/9/2020,920000,1020000,1.42,39.2,14518.0,14374.0,7.0,9.0,2020.0
6/9/2020,920000,1020000,1.42,38.75,14043.0,13903.0,6.0,9.0,2020.0
5/9/2020,920000,1020000,1.42,39.77,16322.0,16160.0,5.0,9.0,2020.0
4/9/2020,921000,1021000,1.42,39.77,16322.0,16160.0,4.0,9.0,2020.0
3/9/2020,923000,1024000,1.42,41.37,14414.0,14270.0,3.0,9.0,2020.0
2/9/2020,923000,1024000,1.42,41.51,13929.0,13791.0,2.0,9.0,2020.0
1/9/2020,923000,1026000,1.42,42.76,13929.0,13791.0,1.0,9.0,2020.0
31/08/2020,931000,1030000,1.32,42.61,14627.0,14481.0,31.0,8.0,2020.0
30/08/2020,927000,1027000,1.32,42.97,14776.0,14628.0,30.0,8.0,2020.0
29/08/2020,927000,1027000,1.32,42.97,14776.0,14628.0,29.0,8.0,2020.0
28/08/2020,910000,1012000,1.32,42.97,14776.0,14628.0,28.0,8.0,2020.0
27/08/2020,917000,1019000,1.32,43.04,14788.0,14640.0,27.0,8.0,2020.0
26/08/2020,907000,1011000,1.32,43.39,14709.0,14563.0,26.0,8.0,2020.0
25/08/2020,917000,1021000,1.32,43.35,14705.0,14559.0,25.0,8.0,2020.0
24/08/2020,919000,1023000,1.32,42.62,14868.0,14720.0,24.0,8.0,2020.0
23/08/2020,925000,1027000,1.32,42.34,14860.0,14712.0,23.0,8.0,2020.0
22/08/2020,925000,1027000,1.32,42.34,14860.0,14712.0,22.0,8.0,2020.0
21/08/2020,930000,1031000,1.32,42.34,14860.0,14712.0,21.0,8.0,2020.0
20/08/2020,928000,1030000,1.32,42.58,14860.0,14712.0,20.0,8.0,2020.0
19/08/2020,956000,1058000,1.32,42.93,14860.0,14712.0,19.0,8.0,2020.0
18/08/2020,946000,1050000,1.32,42.89,14982.0,14832.0,18.0,8.0,2020.0
17/08/2020,924000,1030000,1.32,42.89,14992.0,14842.0,17.0,8.0,2020.0
16/08/2020,927000,1035000,1.32,42.01,14992.0,14842.0,16.0,8.0,2020.0
15/08/2020,927000,1035000,1.32,42.01,14992.0,14842.0,15.0,8.0,2020.0
14/08/2020,930000,1040000,1.32,42.01,14992.0,14842.0,14.0,8.0,2020.0
13/08/2020,911000,1028000,1.32,42.24,14951.0,14803.0,13.0,8.0,2020.0
12/8/2020,906000,1026000,1.32,42.67,14235.0,14093.0,12.0,8.0,2020.0
11/8/2020,954000,1056000,1.32,41.61,14824.0,14676.0,11.0,8.0,2020.0
10/8/2020,953000,1054000,1.32,41.94,14824.0,14676.0,10.0,8.0,2020.0
9/8/2020,954000,1055000,1.32,41.22,14872.0,14724.0,9.0,8.0,2020.0
8/8/2020,954000,1055000,1.32,41.22,14532.0,14388.0,8.0,8.0,2020.0
7/8/2020,964000,1065000,1.32,41.22,14532.0,14388.0,7.0,8.0,2020.0
6/8/2020,953000,1054000,1.32,41.95,14026.0,13886.0,6.0,8.0,2020.0
5/8/2020,947000,1048000,1.32,42.19,15084.0,14934.0,5.0,8.0,2020.0
4/8/2020,929000,1029000,1.32,41.7,16326.0,16164.0,4.0,8.0,2020.0
3/8/2020,927000,1028000,1.32,41.01,14004.0,13864.0,3.0,8.0,2020.0
2/8/2020,926000,1028000,1.32,40.27,14004.0,13864.0,2.0,8.0,2020.0
1/8/2020,926000,1028000,1.32,40.27,14004.0,13864.0,1.0,8.0,2020.0
31/07/2020,913000,1016000,1.54,40.27,14726.0,14580.0,31.0,7.0,2020.0
30/07/2020,913000,1016000,1.54,39.92,14726.0,14580.0,30.0,7.0,2020.0
29/07/2020,910000,1013000,1.54,41.27,14643.0,14497.0,29.0,7.0,2020.0
28/07/2020,919000,1022000,1.54,41.04,14616.0,14470.0,28.0,7.0,2020.0
27/07/2020,896000,997000,1.54,41.6,14678.0,14532.0,27.0,7.0,2020.0
26/07/2020,889000,989000,1.54,41.29,14687.0,14541.0,26.0,7.0,2020.0
25/07/2020,889000,989000,1.54,41.29,14687.0,14541.0,25.0,7.0,2020.0
24/07/2020,884000,984000,1.54,41.29,14687.0,14541.0,24.0,7.0,2020.0
23/07/2020,877000,977000,1.54,41.07,14742.0,14596.0,23.0,7.0,2020.0
22/07/2020,881000,982000,1.54,41.9,14728.0,14582.0,22.0,7.0,2020.0
21/07/2020,863000,963000,1.54,41.96,14887.0,14739.0,21.0,7.0,2020.0
20/07/2020,856000,956000,1.54,40.81,14906.0,14758.0,20.0,7.0,2020.0
19/07/2020,858000,956000,1.54,40.59,14854.0,14706.0,19.0,7.0,2020.0
18/07/2020,858000,956000,1.54,40.59,14854.0,14706.0,18.0,7.0,2020.0
17/07/2020,844000,944000,1.54,40.59,14854.0,14706.0,17.0,7.0,2020.0
16/07/2020,848000,949000,1.54,40.75,14705.0,14559.0,16.0,7.0,2020.0
15/07/2020,841000,942000,1.54,41.2,14689.0,14543.0,15.0,7.0,2020.0
14/07/2020,836000,938000,1.54,40.29,14585.0,14439.0,14.0,7.0,2020.0
13/07/2020,836000,938000,1.54,40.1,14558.0,14414.0,13.0,7.0,2020.0
12/7/2020,835000,937000,1.54,40.55,14206.0,14064.0,12.0,7.0,2020.0
11/7/2020,835000,937000,1.54,40.55,14858.0,14710.0,11.0,7.0,2020.0
10/7/2020,835000,937000,1.54,40.55,14858.0,14710.0,10.0,7.0,2020.0
9/7/2020,838000,940000,1.54,39.62,14828.0,14680.0,9.0,7.0,2020.0
8/7/2020,832000,934000,1.54,40.9,14720.0,14574.0,8.0,7.0,2020.0
7/7/2020,832000,934000,1.54,40.62,14528.0,14384.0,7.0,7.0,2020.0
6/7/2020,829000,931000,1.54,40.63,16492.0,16328.0,6.0,7.0,2020.0
5/7/2020,828000,930000,1.54,40.28,16492.0,16328.0,5.0,7.0,2020.0
4/7/2020,828000,930000,1.54,40.28,16492.0,16328.0,4.0,7.0,2020.0
3/7/2020,825000,928000,1.54,40.28,13715.0,13579.0,3.0,7.0,2020.0
2/7/2020,812000,915000,1.54,40.65,13715.0,13579.0,2.0,7.0,2020.0
1/7/2020,815000,919000,1.54,39.82,13989.0,13849.0,1.0,7.0,2020.0
30/06/2020,814000,918000,1.96,39.27,14374.0,14230.0,30.0,6.0,2020.0
29/06/2020,806000,911000,1.96,39.7,14441.0,14297.0,29.0,6.0,2020.0
28/06/2020,807000,912000,1.96,38.49,14310.0,14168.0,28.0,6.0,2020.0
27/06/2020,807000,912000,1.96,38.49,14310.0,14168.0,27.0,6.0,2020.0
26/06/2020,803000,910000,1.96,38.49,14310.0,14168.0,26.0,6.0,2020.0
25/06/2020,800000,907000,1.96,38.72,14302.0,14160.0,25.0,6.0,2020.0
24/06/2020,809000,916000,1.96,38.01,14231.0,14089.0,24.0,6.0,2020.0
23/06/2020,799000,908000,1.96,40.37,14336.0,14194.0,23.0,6.0,2020.0
